study_accession	sample_accession	analysis_accession	analysis_type	tax_id	scientific_name	submitted_ftp
PRJEB26925	SAMN05826544	ERZ838389	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838389/SRR4305487.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838389/ERZ838389.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838389/SRR4305487.bam.bai
PRJEB26925	SAMN05826545	ERZ838401	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838401/ERZ838401.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838401/SRR4305488.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838401/SRR4305488.bam
PRJEB26925	SAMN05826492	ERZ838412	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838412/SRR4305489.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838412/SRR4305489.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838412/ERZ838412.md5
PRJEB26925	SAMN05826546	ERZ838854	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838854/SRR4305490.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838854/ERZ838854.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838854/SRR4305490.bam.bai
PRJEB26925	SAMN05826547	ERZ838858	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838858/ERZ838858.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838858/SRR4305491.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838858/SRR4305491.bam
PRJEB26925	SAMN05826548	ERZ838865	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838865/ERZ838865.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838865/SRR4305492.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838865/SRR4305492.bam.bai
PRJEB26925	SAMN05826549	ERZ838869	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838869/SRR4305493.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838869/ERZ838869.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838869/SRR4305493.bam.bai
PRJEB26925	SAMN05826550	ERZ838876	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838876/SRR4305494.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838876/ERZ838876.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838876/SRR4305494.bam.bai
PRJEB26925	SAMN05826551	ERZ838893	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838893/SRR4305495.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838893/ERZ838893.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838893/SRR4305495.bam.bai
PRJEB26925	SAMN05826552	ERZ838905	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838905/ERZ838905.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838905/SRR4305496.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838905/SRR4305496.bam
PRJEB26925	SAMN05826553	ERZ838934	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838934/SRR4305497.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838934/SRR4305497.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838934/ERZ838934.md5
PRJEB26925	SAMN05826554	ERZ838953	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838953/SRR4305498.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838953/SRR4305498.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838953/ERZ838953.md5
PRJEB26925	SAMN05826555	ERZ838964	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838964/SRR4305499.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838964/ERZ838964.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838964/SRR4305499.bam
PRJEB26925	SAMN05826493	ERZ838979	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838979/SRR4305500.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838979/SRR4305500.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838979/ERZ838979.md5
PRJEB26925	SAMN05826556	ERZ838994	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838994/ERZ838994.md5;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838994/SRR4305501.bam;ftp.sra.ebi.ac.uk/vol1/ERZ838/ERZ838994/SRR4305501.bam.bai
PRJEB26925	SAMN05826557	ERZ839005	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839005/SRR4305502.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839005/SRR4305502.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839005/ERZ839005.md5
PRJEB26925	SAMN05826558	ERZ839013	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839013/ERZ839013.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839013/SRR4305503.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839013/SRR4305503.bam
PRJEB26925	SAMN05826559	ERZ839026	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839026/SRR4305504.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839026/SRR4305504.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839026/ERZ839026.md5
PRJEB26925	SAMN05826560	ERZ839039	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839039/ERZ839039.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839039/SRR4305505.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839039/SRR4305505.bam.bai
PRJEB26925	SAMN05826561	ERZ839060	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839060/SRR4305506.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839060/SRR4305506.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839060/ERZ839060.md5
PRJEB26925	SAMN05826562	ERZ839073	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839073/SRR4305507.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839073/ERZ839073.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839073/SRR4305507.bam.bai
PRJEB26925	SAMN05826563	ERZ839089	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839089/ERZ839089.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839089/SRR4305508.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839089/SRR4305508.bam.bai
PRJEB26925	SAMN05826564	ERZ839099	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839099/ERZ839099.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839099/SRR4305509.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839099/SRR4305509.bam.bai
PRJEB26925	SAMN05826565	ERZ839112	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839112/ERZ839112.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839112/SRR4305510.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839112/SRR4305510.bam
PRJEB26925	SAMN05826494	ERZ839124	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839124/SRR4305511.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839124/ERZ839124.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839124/SRR4305511.bam.bai
PRJEB26925	SAMN05826566	ERZ839136	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839136/SRR4305512.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839136/ERZ839136.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839136/SRR4305512.bam
PRJEB26925	SAMN05826567	ERZ839142	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839142/SRR4305513.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839142/ERZ839142.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839142/SRR4305513.bam
PRJEB26925	SAMN05826568	ERZ839166	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839166/SRR4305514.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839166/SRR4305514.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839166/ERZ839166.md5
PRJEB26925	SAMN05826569	ERZ839183	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839183/SRR4305515.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839183/ERZ839183.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839183/SRR4305515.bam.bai
PRJEB26925	SAMN05826570	ERZ839204	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839204/ERZ839204.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839204/SRR4305516.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839204/SRR4305516.bam.bai
PRJEB26925	SAMN05826571	ERZ839212	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839212/SRR4305517.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839212/SRR4305517.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839212/ERZ839212.md5
PRJEB26925	SAMN05826572	ERZ839219	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839219/SRR4305518.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839219/ERZ839219.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839219/SRR4305518.bam
PRJEB26925	SAMN05826573	ERZ839232	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839232/SRR4305519.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839232/SRR4305519.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839232/ERZ839232.md5
PRJEB26925	SAMN05826574	ERZ839245	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839245/ERZ839245.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839245/SRR4305520.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839245/SRR4305520.bam.bai
PRJEB26925	SAMN05826575	ERZ839254	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839254/SRR4305521.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839254/ERZ839254.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839254/SRR4305521.bam
PRJEB26925	SAMN05826576	ERZ839274	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839274/SRR4305523.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839274/ERZ839274.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839274/SRR4305523.bam
PRJEB26925	SAMN05826577	ERZ839294	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839294/SRR4305524.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839294/ERZ839294.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839294/SRR4305524.bam.bai
PRJEB26925	SAMN05826578	ERZ839305	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839305/SRR4305525.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839305/SRR4305525.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839305/ERZ839305.md5
PRJEB26925	SAMN05826579	ERZ839325	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839325/ERZ839325.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839325/SRR4305526.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839325/SRR4305526.bam
PRJEB26925	SAMN05826580	ERZ839337	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839337/ERZ839337.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839337/SRR4305527.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839337/SRR4305527.bam
PRJEB26925	SAMN05826581	ERZ839342	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839342/SRR4305528.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839342/ERZ839342.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839342/SRR4305528.bam
PRJEB26925	SAMN05826582	ERZ839349	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839349/SRR4305529.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839349/ERZ839349.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839349/SRR4305529.bam
PRJEB26925	SAMN05826583	ERZ839368	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839368/ERZ839368.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839368/SRR4305530.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839368/SRR4305530.bam.bai
PRJEB26925	SAMN05826584	ERZ839381	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839381/SRR4305531.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839381/SRR4305531.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839381/ERZ839381.md5
PRJEB26925	SAMN05826585	ERZ839393	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839393/SRR4305532.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839393/SRR4305532.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839393/ERZ839393.md5
PRJEB26925	SAMN05826985	ERZ839406	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839406/SRR4408001.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839406/SRR4408001.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839406/ERZ839406.md5
PRJEB26925	SAMN05826986	ERZ839435	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839435/ERZ839435.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839435/SRR4408002.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839435/SRR4408002.bam
PRJEB26925	SAMN05826995	ERZ839445	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839445/ERZ839445.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839445/SRR4408003.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839445/SRR4408003.bam.bai
PRJEB26925	SAMN05827085	ERZ839462	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839462/ERZ839462.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839462/SRR4408004.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839462/SRR4408004.bam
PRJEB26925	SAMN05827086	ERZ839482	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839482/SRR4408005.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839482/SRR4408005.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839482/ERZ839482.md5
PRJEB26925	SAMN05827087	ERZ839499	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839499/SRR4408006.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839499/SRR4408006.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839499/ERZ839499.md5
PRJEB26925	SAMN05827088	ERZ839523	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839523/SRR4408007.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839523/SRR4408007.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839523/ERZ839523.md5
PRJEB26925	SAMN05827089	ERZ839548	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839548/ERZ839548.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839548/SRR4408008.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839548/SRR4408008.bam.bai
PRJEB26925	SAMN05827090	ERZ839567	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839567/ERZ839567.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839567/SRR4408009.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839567/SRR4408009.bam.bai
PRJEB26925	SAMN05827091	ERZ839583	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839583/ERZ839583.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839583/SRR4408010.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839583/SRR4408010.bam.bai
PRJEB26925	SAMN05827092	ERZ839603	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839603/ERZ839603.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839603/SRR4408011.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839603/SRR4408011.bam
PRJEB26925	SAMN05827093	ERZ839626	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839626/SRR4408012.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839626/ERZ839626.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839626/SRR4408012.bam
PRJEB26925	SAMN05827094	ERZ839642	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839642/SRR4408013.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839642/ERZ839642.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839642/SRR4408013.bam
PRJEB26925	SAMN05826996	ERZ839656	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839656/SRR4408014.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839656/ERZ839656.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839656/SRR4408014.bam
PRJEB26925	SAMN05827095	ERZ839736	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839736/SRR4408015.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839736/ERZ839736.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839736/SRR4408015.bam.bai
PRJEB26925	SAMN05827096	ERZ839761	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839761/SRR4408016.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839761/ERZ839761.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839761/SRR4408016.bam.bai
PRJEB26925	SAMN05827097	ERZ839776	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839776/SRR4408017.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839776/SRR4408017.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839776/ERZ839776.md5
PRJEB26925	SAMN05827098	ERZ839812	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839812/ERZ839812.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839812/SRR4408018.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839812/SRR4408018.bam
PRJEB26925	SAMN05827099	ERZ839852	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839852/SRR4408019.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839852/ERZ839852.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839852/SRR4408019.bam.bai
PRJEB26925	SAMN05827100	ERZ839861	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839861/ERZ839861.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839861/SRR4408020.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839861/SRR4408020.bam
PRJEB26925	SAMN05827101	ERZ839875	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839875/SRR4408021.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839875/ERZ839875.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839875/SRR4408021.bam
PRJEB26925	SAMN05827102	ERZ839882	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839882/SRR4408022.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839882/SRR4408022.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839882/ERZ839882.md5
PRJEB26925	SAMN05827103	ERZ839910	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839910/SRR4408023.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839910/ERZ839910.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839910/SRR4408023.bam.bai
PRJEB26925	SAMN05827104	ERZ839934	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839934/ERZ839934.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839934/SRR4408024.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839934/SRR4408024.bam
PRJEB26925	SAMN05826997	ERZ839948	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839948/ERZ839948.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839948/SRR4408025.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839948/SRR4408025.bam.bai
PRJEB26925	SAMN05827105	ERZ839969	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839969/ERZ839969.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839969/SRR4408026.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839969/SRR4408026.bam.bai
PRJEB26925	SAMN05827106	ERZ839987	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839987/ERZ839987.md5;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839987/SRR4408027.bam;ftp.sra.ebi.ac.uk/vol1/ERZ839/ERZ839987/SRR4408027.bam.bai
PRJEB26925	SAMN05827107	ERZ840000	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840000/SRR4408028.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840000/SRR4408028.bam;ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840000/ERZ840000.md5
PRJEB26925	SAMN05827108	ERZ840007	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840007/SRR4408029.bam;ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840007/SRR4408029.bam.bai;ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840007/ERZ840007.md5
PRJEB26925	SAMN05827109	ERZ840023	REFERENCE_ALIGNMENT	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840023/ERZ840023.md5;ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840023/SRR4408030.bam;ftp.sra.ebi.ac.uk/vol1/ERZ840/ERZ840023/SRR4408030.bam.bai
